id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4765070,Studio w/ private entrance and bathroom,24584716,Katty,,Jamaica Plain,42.32352198858505,-71.10688328334862,Entire home/apt,94,4,433,2025-04-27,3.40,1,239,7,STR-545228
5047340,Spacious Family-Friendly Townhome Near Harvard,10250028,Mingzhou,,Allston,42.35779,-71.13347,Entire home/apt,645,2,351,2025-06-11,3.35,2,114,59,STR-568839
5048406,3rd floor room in Victorian House,26062958,Yvonne,,Dorchester,42.31124,-71.06551,Private room,59,29,41,2023-06-18,0.33,1,365,0,STR-415034
5049582,Quiet room - Great location!,197327,Melissa,,Jamaica Plain,42.31327,-71.10811,Private room,84,30,37,2025-05-31,0.30,2,229,3,STR-416301
5054601,"Large room with view on Downtown, 27 Dexter Street",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,65,5,200,2025-05-25,1.60,3,174,11,STR-524662
5088560,Stunning SouthEnd/BackBay Penthouse,21609039,Susan,,Roxbury,42.34041,-71.08384,Entire home/apt,570,29,100,2020-12-27,0.83,3,284,0,Exempt: This listing is a unit used for furnished institutional or business stays
5166870,2 Bdrm Apt w/ tower in JP Victorian,1487352,Matthew,,Jamaica Plain,42.30542,-71.10409,Entire home/apt,199,2,488,2025-06-13,3.87,1,269,61,STR-446628
5203538,Beautiful Townhouse Boston's South End,26917979,Jim,,South End,42.34024,-71.07483,Entire home/apt,1000,5,38,2025-06-07,0.30,1,88,9,STR-470244
5358934,"Renovated, Quiet, Free Parking",18517776,Huggy,,Roxbury,42.31681,-71.08001,Private room,39,91,6,2019-11-01,0.06,31,365,0,
5364137,Studio Condo by Airport and T Station,23777641,Gavin,,East Boston,42.38704,-71.00581,Entire home/apt,,60,86,2025-02-07,0.69,2,0,1,
5371051,Beautiful 3 bedroom Dorchester MA,27842033,Bernard,,Dorchester,42.31163,-71.06351,Entire home/apt,102,29,267,2025-05-16,2.29,2,129,3,
5434353,Quiet  Beauty in Boston,9658771,Anthony,,Roslindale,42.28629,-71.13839,Entire home/apt,155,29,25,2021-04-30,0.21,2,316,0,STR-445527
5478135,City living near the beach!,13595892,Elizabeth,,East Boston,42.38455,-71.00217,Entire home/apt,,91,26,2016-11-13,0.23,1,0,0,
5495267,Parking Renovated Close to Downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,39,91,2,2016-08-30,0.02,31,365,0,
5526487,*Fort Hill Inn: Penthouse Duplex* Close to Center,28662210,Terry,,Mission Hill,42.33211,-71.09842,Entire home/apt,275,3,229,2025-05-12,1.87,5,87,41,STR-446658
5526514,"Fresh! City Loft Apartment,  Minutes to Center!",28662210,Terry,,Roxbury,42.3285,-71.09608,Entire home/apt,162,3,132,2025-05-08,1.05,5,81,3,STR-446656
5581575,Private Entrance * King Beds * Parking * Kid Ready,28766987,Kathy,,Back Bay,42.34628,-71.08064,Entire home/apt,302,29,214,2024-12-03,1.96,1,202,2,STR-400453
5718801,"Heart of South End, Convenient, Comfy Studio #42",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,90,1,156,2025-03-23,1.28,87,191,3,STR-441252
5726250,Boston at your doorstep!,29688938,Heather And Mike,,Charlestown,42.38118,-71.06073,Entire home/apt,625,3,34,2024-08-12,0.28,1,38,3,STR-526971
5738018,Sunny Two-Bedroom in Boston,7302835,Samuel,,Jamaica Plain,42.32448,-71.10664,Entire home/apt,,91,0,,,1,0,0,
5746844,Share South End Multi-level Loft/ with parking,10778805,Paul,,Roxbury,42.33509,-71.07847,Private room,100,91,9,2015-08-21,0.07,3,364,0,
5768819,"Near Fenway Park, South End, and Newbury St #4",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,139,1,165,2025-06-11,1.39,87,330,15,STR-589708
5769127,"Stay Close to Fenway, Tufts Medical Center & More",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,93,1,316,2025-06-09,2.59,87,218,7,STR-589704
5775139,Large room located in Allston,29963974,Nesli,,Allston,42.35211,-71.13178,Private room,,91,0,,,1,0,0,
5781926,City sanctuary - garden terrace - ocean view,29573894,Amy,,South Boston,42.33286,-71.04506,Entire home/apt,225,3,102,2025-06-07,1.07,1,324,17,STR-398153
5782221,"""La Gemma"" - a gem in the North End",18601802,Gina,,North End,42.36726,-71.05424,Entire home/apt,330,3,304,2025-06-03,2.51,1,54,18,STR-388064
5813177,Sunny 1BR for Summer,30162455,Patlapa,,Fenway,42.34306,-71.0872,Entire home/apt,,91,0,,,1,0,0,
5856633,Condo overlooking Boston Harbour,30408736,Kate,,South Boston,42.33284,-71.04685,Entire home/apt,,91,1,2016-05-13,0.01,1,0,0,
5870922,The Nantucket Room near Harvard Square,26956083,Todd,,Allston,42.3605,-71.12633,Private room,82,3,389,2025-05-26,3.14,8,179,37,STR-383892
5884429,"2 rms, private bath, females or grandparents only",15396970,Linda,,Roslindale,42.28516,-71.13772,Private room,81,30,116,2025-05-27,0.94,2,74,4,STR-396424
5919529,Great location! 3 BD single fam. Kid-friendly.,24196977,Jenny,,Back Bay,42.35009,-71.07023,Entire home/apt,512,91,14,2016-04-22,0.11,1,177,0,
5927267,"Large room, wood floor, 2 windows, 27 Dexter",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,64,5,205,2025-05-07,1.66,3,149,11,STR-524662
5932402,South End Condo,2221632,Tad,,South End,42.34459,-71.06999,Private room,,91,0,,,1,0,0,
5967421,The Meditation Room near Harvard Square,26956083,Todd,,Allston,42.3605,-71.12633,Private room,74,60,180,2025-03-23,1.46,8,270,3,
5974886,Close to it all-private parking & red MBTA station,23856705,Christina,,Dorchester,42.32431720644971,-71.0586656980579,Entire home/apt,198,2,33,2025-05-18,0.27,1,10,14,STR-455594
6080461,Fort Hill Inn- Cozy Studio ApT 1.5 miles to Center,28662210,Terry,,Roxbury,42.32966,-71.09597,Entire home/apt,152,3,150,2025-05-22,1.21,5,89,18,STR-446654
6131224,Hidden Gem in Boston: Long Term 1 Month + Only,7303930,Lawrence,,Hyde Park,42.2619,-71.11315,Entire home/apt,150,29,29,2025-03-31,0.24,1,295,4,
6214710,Small studio in GREAT location,27608437,M,,Back Bay,42.35262,-71.07899,Entire home/apt,92,91,57,2019-07-06,0.47,1,270,0,
6238463,Pvt tree top suite in great location,31691830,Penelope Ann,,Jamaica Plain,42.31583,-71.11448,Private room,117,2,385,2025-06-13,3.24,1,41,42,STR-411564
6261296,"Free parking, 1 private room, 1 queen Bed",7614614,Yedan,,West Roxbury,42.28951,-71.15657,Private room,53,3,109,2024-11-09,0.89,1,24,1,STR-397953
6377998,"Family friendly Victorian home, walk to T",987917,Helder,,Jamaica Plain,42.31584,-71.09932,Entire home/apt,314,29,42,2024-08-31,0.35,1,169,1,STR-416102
6465075,Spacious 5BR Condo w/parking near METRO,635157,Catlin,,Jamaica Plain,42.29828,-71.11048,Entire home/apt,,3,227,2025-06-17,1.85,1,298,22,STR-445893
6544267,Urban Oasis / Apartment perfect for work & create,34227346,Kaidi Mali,,Roxbury,42.32932,-71.08925,Entire home/apt,142,3,103,2025-05-13,1.18,1,297,14,STR-546631
6603827,Cozy private room near bus stop,34552909,Barrie,,Roslindale,42.28411,-71.11693,Private room,43,29,17,2025-04-05,0.14,3,362,2,
6646604,"Cozy 1B, Green Line, Boston Coll, Elev, Roof Deck",31340713,Kama,,Brighton,42.34118,-71.14678,Entire home/apt,218,29,40,2025-04-14,0.33,39,274,2,Exempt: This listing is a unit used for furnished institutional or business stays
6690605,Renovated Boston Apartment,35018472,Jennifer,,Charlestown,42.37639,-71.06389,Entire home/apt,,91,24,2019-08-13,0.20,1,0,0,
6746543,Cool Top Floor 1 Bedroom Penthouse,32376332,Jordan,,Chinatown,42.34991,-71.06164,Entire home/apt,,91,9,2024-03-09,0.07,1,363,0,
6758443,"Stylish Downtown Studio in the SouthEnd, C.Ave# 45",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,91,1,260,2025-05-28,2.14,87,201,8,STR-441260
6758462,"Stylish Downtown Studio in the SouthEnd, C.Ave# 43",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,135,1,177,2025-05-24,1.77,87,301,24,LB-101763
6758482,"Explore Newbury St, Fenway & South End Nearby #1",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,,1,163,2025-06-15,1.63,87,201,4,STR-589702
6759004,Iconic Newbury Street at Your Doorstep #10,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,139,1,274,2025-05-26,2.28,87,292,15,STR-445402
6759439,South End Studio Perfect for Work Travel #26,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,131,1,120,2025-06-01,1.22,87,360,15,STR-441244
6762011,Perfect Spot Near Boston's Cultural Hub #22,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,85,1,169,2025-06-09,1.60,87,187,25,LB-101763
6763409,"Minutes to Chinatown, Boston Common & Fenway Park",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,125,1,260,2025-06-15,2.20,87,353,2,STR-589705
6780077,"Treetop+Balcony Suite, ocean view, safe, nr metro",9898255,Jessica,,Dorchester,42.31392,-71.06137,Entire home/apt,160,2,128,2025-06-02,1.64,3,192,25,STR-547060
6800522,"Small room Easy to Downtown, Longwood Clean Sunny",18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,91,11,2016-09-21,0.10,31,365,0,
6810723,Minutes from Boston Common & the Public Garden # 2,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,114,1,151,2025-06-07,1.56,87,261,16,STR-441255
6819620,Renovated Parking EZ to downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,39,91,5,2017-11-23,0.04,31,365,0,
6843795,A Fenway Getaway,23249169,Helen,,Fenway,42.34512,-71.09479,Entire home/apt,132,91,98,2019-10-14,0.81,1,190,0,
6851459,"Stylish Downtown Studio in the SouthEnd, C.Ave# 31",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,118,1,235,2025-06-11,1.98,87,346,18,STR-441245
6851460,Explore Newbury Street Just Moments Away # 21,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,,1,156,2025-06-15,1.33,87,352,22,STR-441240
6862594,"Beautiful Home in Jamaica Plain, MA",10608570,Edward,,Jamaica Plain,42.31927,-71.11325,Private room,,91,0,,,1,0,0,
6879036,Live in the Heart of Newbury Street #3,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,166,1,266,2025-05-26,2.28,87,303,7,STR-445394
6882615,"Prime Newbury St Location, Walk Everywhere #4",22348222,Maverick,,Back Bay,42.34979,-71.08262,Entire home/apt,189,1,313,2025-06-03,2.68,87,290,17,STR-445396
6908525,"Newbury St Living –Trendy, Vibrant, Unbeatable!#12",22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,203,1,242,2025-06-11,2.00,87,316,4,STR-445404
6914155,Spacious bedroom close to downtown,36234262,Kimberly,,Dorchester,42.315,-71.0564,Private room,,91,0,,,1,0,0,
6914622,"Exquisite Treetop Haven, JP Center, Driveway!",36238599,Julie,,Jamaica Plain,42.30849,-71.11721,Entire home/apt,259,14,62,2024-10-25,0.51,1,252,3,STR-525739
6921672,French Country 2bd/2bth Heart of JP,36278389,Jessica,,Jamaica Plain,42.32132,-71.10957,Entire home/apt,,91,1,2016-08-08,0.01,1,0,0,
7018497,2 Bedroom in the heart of Boston,25960013,George,,North End,42.367,-71.05764,Entire home/apt,,91,6,2015-10-07,0.05,1,0,0,
7053454,Basement apartment in Charlestown,36992931,Ryan,,Charlestown,42.38239,-71.06393,Private room,170,91,8,2016-07-29,0.07,1,365,0,
7054912,North Station Luxury Apartment!,6223931,Richard,,Downtown,42.36478,-71.06122,Entire home/apt,,91,2,2015-07-09,0.02,1,0,0,
7086825,Private Room near public transport,34552909,Barrie,,Roslindale,42.28249,-71.1146,Private room,43,29,24,2025-05-31,0.20,3,286,2,
7093184,Easy to downtown/Longwood Free Parking Clean House,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,91,7,2017-05-01,0.06,31,365,0,
7161203,Cozy Rm Off-Street Parking EZ 2 downtown/Longwood,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,91,6,2017-06-21,0.05,31,365,0,
7222349,M&R - Front Bedroom Bathroom Parking - Walk to T!,7988017,Polly M,,Dorchester,42.29325,-71.05707,Private room,53,29,154,2023-09-30,1.31,3,278,0,STR-397983
7239024,M&R Quiet Back Room Parking Bathroom,7988017,Polly M,,Dorchester,42.29348,-71.05569,Private room,101,29,240,2023-12-01,1.98,3,322,0,STR-397983
7279874,One Bedroom right by Fenway Park,2800145,Pragya,,Fenway,42.34687,-71.09051,Entire home/apt,,91,15,2018-06-24,0.13,1,0,0,
7281884,Charming urban studio,25742899,Tyree,,Roxbury,42.31236,-71.08133,Entire home/apt,,91,103,2017-08-22,0.85,1,0,0,STR-564649
7287822,Light and airy separate apt in funky Jamaica Plain,17844905,Susan,,Jamaica Plain,42.31572,-71.10847,Entire home/apt,118,2,370,2025-06-12,3.09,2,28,28,STR-460147
7298966,"Quiet, sunny studio, directly on the T",31289781,Dustin,,Brighton,42.343,-71.14416,Entire home/apt,139,80,14,2024-12-18,0.14,1,263,2,
7308623,Beautiful Apartment in Beacon Hill,36811327,Carolyn,,West End,42.36207,-71.06885,Private room,,91,1,2016-04-18,0.01,1,0,0,
7310887,"Spacious 3 bed, in unit laundry, central Air",38302832,Joel,,Brighton,42.34532,-71.13829,Entire home/apt,327,3,265,2025-05-29,2.20,1,341,12,STR-532114
7330494,Private apartment /parking/cozy garden.,38403389,Katarzyna,,South Boston,42.33053,-71.05388,Entire home/apt,180,3,553,2025-06-16,4.58,1,253,60,STR-597334
7333304,Private Bedroom,38420785,Dawn,,Charlestown,42.38071,-71.07037,Private room,,91,0,,,1,0,0,
7342489,"Near Boston Common, North End & Tufts Medical Cent",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,301,30,131,2024-05-29,1.26,87,234,0,STR-415649
7474044,Unbeatable Location on Newbury Street #5,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,142,1,182,2025-06-17,1.67,87,320,35,STR-445397
7474855,Live in the Center of Newbury St Action! #11,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,201,1,277,2025-06-01,2.48,87,291,17,STR-445403
7475052,Perfectly Placed on Newbury Street #7,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,193,1,249,2025-06-14,2.25,87,315,23,STR-445399
7475215,Copley Square & Historic Landmarks on Newbury St#2,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,144,1,235,2025-06-18,1.99,87,269,20,STR-445393
7475379,"Vibrant, Chic Newbury St – Stay in Style! #6",22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,134,1,272,2025-06-15,2.34,87,299,13,STR-445403
7475573,Discover Boston from Newbury Street #8,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,191,1,358,2025-06-09,3.26,87,257,36,STR-445400
7476340,"Charming Studio in Boston Brownstone, #44",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,98,1,196,2025-06-18,1.96,87,229,44,LB-101763
7479725,Sunny bedroom in Allston,17892292,Marlene,,Allston,42.35976,-71.13372,Private room,,91,13,2016-11-12,0.11,5,0,0,
7482195,Private room near bus stop,34552909,Barrie,,Roslindale,42.28413,-71.11671,Private room,43,29,8,2024-11-01,0.08,3,171,1,
7499960,Safe Central City Location! WalkToWork/Everywhere!,9529655,Suzanne,,Fenway,42.35105,-71.09488,Entire home/apt,235,91,15,2021-07-24,0.13,4,362,0,
7511737,"Steps from South End, Tufts Medical Center & More,",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,136,1,249,2025-06-12,2.11,87,331,2,STR-589709
7513605,"Walk to Chinatown, Boston Common, and South End",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,149,1,243,2025-06-04,2.07,87,282,10,STR-589703
7513906,"Sleek Rental in Beacon Hill, Near TD Garden/MGH #6",22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,166,29,225,2023-11-15,1.91,87,358,0,STR-589711
7514024,"Beacon Hill Gem, Close to TD Garden & MGH – #14",22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,196,1,211,2025-06-15,2.11,87,275,21,STR-463213
7514336,Convenient Beacon Hill Location Near TD Garden #11,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,184,1,187,2025-05-28,1.70,87,295,10,STR-415628
7527149,Stunning Beacon Hill Boston Townhouse Apartment,10502779,Peter,,Beacon Hill,42.35623,-71.07023,Entire home/apt,850,4,170,2025-06-13,1.42,1,157,29,STR-410129
7531700,Prime Rental by MGH & TD Garden – Beacon Hill #3,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,167,1,204,2025-06-11,1.71,87,350,11,STR-415616
7575052,Sunny and Quiet top floor #8,9653086,Glenn,,South End,42.34128,-71.07607,Entire home/apt,130,30,92,2024-12-15,0.77,5,0,1,
7611271,Spacious 3BR | 2.5 BA + Office Single-Family Home,953185,Katie,,South Boston,42.333,-71.03544,Entire home/apt,289,29,123,2025-02-28,1.02,1,325,3,STR-399169
7618925,Modern Classic Boston Brownstone by LMA & T,11228809,Jonathan,,Roxbury,42.32936,-71.09328,Entire home/apt,,2,3,2016-10-09,0.03,6,0,0,STR-443395
7635616,"Beacon Hill – Prime Location, Near MGH #9",22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,187,1,330,2025-05-23,2.82,87,294,27,STR-463202
7637094,"2BD, Steps to Hospitals, T&Colleges",40067818,Shannon,,Longwood Medical Area,42.34218,-71.10698,Entire home/apt,,91,0,,,1,0,0,
7692933,Perfect for 1,9508341,Phyllis,,Brighton,42.35642,-71.16411,Private room,85,29,319,2023-06-02,2.67,1,365,0,STR-405969
7694365,"Stylish Downtown Studio in the SouthEnd, C.Ave# 41",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,146,1,171,2025-06-12,1.57,87,334,9,STR-441251
7694559,"Heart of South End, Convenient, Comfy Studio #32",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,,1,193,2025-06-16,1.92,87,227,33,STR-441256
7713815,Ideal Location Near TD Garden and MGH #2,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,201,1,211,2025-06-09,1.96,87,332,20,STR-415615
7728499,Close to TD Garden and MGH – Beacon Hill Living #8,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,221,1,385,2025-06-06,3.24,87,298,27,STR-415624
7832890,Bright Beacon Hill Rental Close to MGH/TD Garden#7,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,184,1,355,2025-06-07,3.22,87,332,9,STR-463200
7837202,"Beacon Hill – Prime Location, Near TD Garden #15",22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,182,1,159,2025-06-16,1.43,87,302,13,STR-463214
7854872,Perfect Beacon Hill Location – Near TD Garden #12,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,176,1,217,2025-05-26,1.85,87,291,9,STR-415630
7856208,Large bedroom in South End w/ Patio,41439483,Ira,,South End,42.34203,-71.07256,Private room,,91,0,,,1,0,0,
7900936,Morning Glory Bed & Breakfast!,41658743,Chris,,Hyde Park,42.24179,-71.12412,Private room,75,29,134,2022-11-20,1.12,1,365,0,
7910223,"Charming home Away from Home, close to parks",30490577,Lori,,Jamaica Plain,42.31689,-71.1004,Entire home/apt,183,3,332,2025-06-01,2.78,3,85,25,STR-398358
7911936,Beacon Hill Rental Steps to MGH & TD Garden – #1,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,194,1,225,2025-06-12,1.91,87,344,18,STR-415613
7913309,Studio apartment conveniently located in Downtown,41726345,Mufaddal,,Downtown,42.35396,-71.06128,Entire home/apt,,91,21,2017-08-13,0.20,1,0,0,
7916575,"Centrally located Studio in Boston ,#35",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,88,1,237,2025-06-13,2.35,87,213,26,STR-441248
7920759,"Beacon Hill- 2br, 2 bath Personal Home",41766550,Mike,,Beacon Hill,42.357753697635744,-71.07018581917023,Entire home/apt,,29,35,2022-10-26,0.32,1,0,0,STR-416284
7927765,Andrew Sq Room Close to T&Shops,18479599,Agnieszka,,Dorchester,42.32404,-71.05822,Private room,,91,4,2017-04-01,0.04,8,0,0,
7934491,A Very Large Room - Beige Room,18479599,Agnieszka,,Dorchester,42.32601,-71.05969,Private room,,91,1,2016-10-28,0.01,8,0,0,
7939556,Andrew Sq - Quiet Yellow Room,18479599,Agnieszka,,Dorchester,42.3241,-71.05963,Private room,,91,1,2015-10-02,0.01,8,0,0,
7949859,A Very Large Room- Great for Couple,18479599,Agnieszka,,Dorchester,42.3242,-71.05839,Private room,,91,6,2019-04-17,0.05,8,0,0,
7984226,North End Studio,36050005,Janna,,North End,42.36388,-71.05765,Entire home/apt,,91,0,,,1,0,0,
8014642,Nice bedroom in a shared apt.,17549955,Arnaldo,,Roxbury,42.32554,-71.09757,Private room,,91,2,2015-09-08,0.02,1,0,0,
8014683,One-Bed Condo (Downtown Boston),24123098,Abhishek,,Downtown,42.35308,-71.05804,Entire home/apt,,91,2,2015-11-25,0.02,1,0,0,
8025718,"Close to the North End, Fenway & Boston Common, #6",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,216,1,115,2025-06-02,0.97,87,324,1,STR-589707
8042434,Live beside the State House!,26988,Anne,,Downtown,42.35771,-71.0616,Entire home/apt,115,91,2,2024-09-01,0.11,8,138,1,
8055839,Updated South Boston Condo,39621923,Kevin,,South Boston,42.33567,-71.05366,Entire home/apt,,91,5,2015-10-12,0.04,1,0,0,
8067585,Friendly Resting Spot/Great Transit,27756951,Hannah & Philip,,Jamaica Plain,42.30439,-71.11454,Private room,,91,32,2019-05-26,0.28,1,88,0,
